id,企業名,company_id,査定依頼可能エリア,市区町村,city_id,店舗名,郵便番号,電話番号,FAX番号,営業時間,定休日,キャッチコピー,紹介文,以降住所,ieul_店舗id
688,Speee679不動産,678,"300,301,302,303",秋田市,323,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee679不動産にお任せください,Speee679不動産にお任せください！東京都の不動産売却の実績多数です。,太平中関字八幡台,688
689,Speee680不動産,679,"1209,1210,1211,1212",大阪市此花区,1283,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee680不動産にお任せください,Speee680不動産にお任せください！東京都の不動産売却の実績多数です。,春日出北１丁目,689
690,Speee681不動産,680,"1174,1175,1176,1177",京都市中京区,1199,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee681不動産にお任せください,Speee681不動産にお任せください！東京都の不動産売却の実績多数です。,弁慶石町三条通麩屋町西入,690
691,Speee682不動産,681,"277,278,279,280",大崎市,283,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee682不動産にお任せください,Speee682不動産にお任せください！東京都の不動産売却の実績多数です。,鹿島台大迫字新野崎,691
692,Speee683不動産,682,"271,272,273,274",角田市,289,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee683不動産にお任せください,Speee683不動産にお任せください！東京都の不動産売却の実績多数です。,岡字竹中沖,692
693,Speee684不動産,683,"1099,1100,1101,1102",田原市,1125,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee684不動産にお任せください,Speee684不動産にお任せください！東京都の不動産売却の実績多数です。,相川町御嶽,693
694,Speee685不動産,684,"361,362,363,364",会津若松市,425,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee685不動産にお任せください,Speee685不動産にお任せください！東京都の不動産売却の実績多数です。,神指町大字北四合字西新田丙,694
695,Speee686不動産,685,"1515,1516,1517,1518",鳴門市,1534,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee686不動産にお任せください,Speee686不動産にお任せください！東京都の不動産売却の実績多数です。,大津町大幸字渕の上外,695
696,Speee687不動産,686,"1328,1329,1330,1331",奈良市,1370,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee687不動産にお任せください,Speee687不動産にお任せください！東京都の不動産売却の実績多数です。,左京４丁目,696
697,Speee688不動産,687,"1082,1083,1084,1085",西尾市,1098,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee688不動産にお任せください,Speee688不動産にお任せください！東京都の不動産売却の実績多数です。,一色町対米七古新田,697
698,Speee689不動産,688,"1897,1898,1899",富谷市,279,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee689不動産にお任せください,Speee689不動産にお任せください！東京都の不動産売却の実績多数です。,杜乃橋２丁目,698
699,Speee690不動産,689,"300,301,302,303",秋田市,323,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee690不動産にお任せください,Speee690不動産にお任せください！東京都の不動産売却の実績多数です。,土崎港中央１丁目,699
700,Speee691不動産,690,"309,310,311,312",大仙市,330,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee691不動産にお任せください,Speee691不動産にお任せください！東京都の不動産売却の実績多数です。,大曲西根字青野,700
701,Speee692不動産,691,"529,530,531,532",さいたま市桜区,600,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee692不動産にお任せください,Speee692不動産にお任せください！東京都の不動産売却の実績多数です。,栄和３丁目,701
702,Speee693不動産,692,"432,433,434,435",取手市,430,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee693不動産にお任せください,Speee693不動産にお任せください！東京都の不動産売却の実績多数です。,藤代南１丁目,702
703,Speee694不動産,693,"1071,1072,1073,1074",岡崎市,1118,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee694不動産にお任せください,Speee694不動産にお任せください！東京都の不動産売却の実績多数です。,箱柳町字大入,703
704,Speee695不動産,694,"899,900,901,902",小諸市,914,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee695不動産にお任せください,Speee695不動産にお任せください！東京都の不動産売却の実績多数です。,相生町３丁目,704
705,Speee696不動産,695,"1499,1500,1501,1502",防府市,1507,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee696不動産にお任せください,Speee696不動産にお任せください！東京都の不動産売却の実績多数です。,大字台道旦東,705
706,Speee697不動産,696,"1099,1100,1101,1102",田原市,1125,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee697不動産にお任せください,Speee697不動産にお任せください！東京都の不動産売却の実績多数です。,芦町清水,706
707,Speee698不動産,697,"970,971,972,973",大垣市,994,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee698不動産にお任せください,Speee698不動産にお任せください！東京都の不動産売却の実績多数です。,歩行町１丁目,707
708,Speee699不動産,698,"970,971,972,973",大垣市,994,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee699不動産にお任せください,Speee699不動産にお任せください！東京都の不動産売却の実績多数です。,高橋町２丁目,708
709,Speee700不動産,699,"1172,1173,1174,1175",京都市上京区,1196,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee700不動産にお任せください,Speee700不動産にお任せください！東京都の不動産売却の実績多数です。,扇町寺町通今出川下る,709
710,Speee701不動産,700,"366,367,368,369",喜多方市,418,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee701不動産にお任せください,Speee701不動産にお任せください！東京都の不動産売却の実績多数です。,慶徳町新宮字熊野,710
711,Speee702不動産,701,"668,669,670,671",世田谷区,695,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee702不動産にお任せください,Speee702不動産にお任せください！東京都の不動産売却の実績多数です。,桜新町２丁目,711
712,Speee703不動産,702,"240,241,242,243",奥州市,264,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee703不動産にお任せください,Speee703不動産にお任せください！東京都の不動産売却の実績多数です。,水沢区佐倉河字八ツ口,712
713,Speee704不動産,703,"1172,1173,1174,1175",京都市上京区,1196,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee704不動産にお任せください,Speee704不動産にお任せください！東京都の不動産売却の実績多数です。,東今小路町今出川通七本松西入２筋目,713
714,Speee705不動産,704,"195,196,197,198",むつ市,226,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee705不動産にお任せください,Speee705不動産にお任せください！東京都の不動産売却の実績多数です。,大字奥内字山田,714
715,Speee706不動産,705,"664,665,666,667",江東区,684,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee706不動産にお任せください,Speee706不動産にお任せください！東京都の不動産売却の実績多数です。,三好２丁目,715
716,Speee707不動産,706,"1496,1497,1498,1499",宇部市,1516,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee707不動産にお任せください,Speee707不動産にお任せください！東京都の不動産売却の実績多数です。,大字西岐波住吉,716
717,Speee708不動産,707,"1103,1104,1105,1106",弥富市,1107,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee708不動産にお任せください,Speee708不動産にお任せください！東京都の不動産売却の実績多数です。,川原欠町七郎右エ門,717
718,Speee709不動産,708,"269,270,271,272",白石市,275,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee709不動産にお任せください,Speee709不動産にお任せください！東京都の不動産売却の実績多数です。,越河五賀字千刈田,718
719,Speee710不動産,709,"733,734,735,736",横浜市栄区,764,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee710不動産にお任せください,Speee710不動産にお任せください！東京都の不動産売却の実績多数です。,小菅ケ谷１丁目,719
720,Speee711不動産,710,"370,371,372,373",南相馬市,371,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee711不動産にお任せください,Speee711不動産にお任せください！東京都の不動産売却の実績多数です。,原町区深野字荒屋敷,720
721,Speee712不動産,711,"364,365,366,367",白河市,414,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee712不動産にお任せください,Speee712不動産にお任せください！東京都の不動産売却の実績多数です。,大信中新城字高日向,721
722,Speee713不動産,712,"371,372,373,374",伊達市,128,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee713不動産にお任せください,Speee713不動産にお任せください！東京都の不動産売却の実績多数です。,保原町柱田字宮後,722
723,Speee714不動産,713,"1517,1518,1519,1520",阿南市,1529,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee714不動産にお任せください,Speee714不動産にお任せください！東京都の不動産売却の実績多数です。,内原町長谷,723
